text,category,sentiment,flexibility
Shift HVAC to off-peak,cost,0.5843120029756464,0.682261559680697
Keep washer on,comfort,0.3143882906702969,0.31770648572139937
Keep HVAC on,comfort,0.4520167247642715,0.2817337835665634
Don't adjust washer,comfort,0.42602048260382164,0.23689578083142548
Shift washer to off-peak,cost,0.5095702289087146,0.6444620921006077
Use renewable energy,env,0.7770060641438401,0.5833689591844177
Minimize bill,cost,0.7549985391632807,0.4717894481066336
Shift HVAC to off-peak,cost,0.43156698255736814,0.5413533271058758
Flexible with washer,flex,0.6135007499923665,0.7317302030446822
Flexible with dryer,flex,1.0,0.8891875498123011
Minimize bill,cost,0.6828774748354225,0.6886921134192007
Reduce carbon,env,0.666024035863724,0.5348219455850809
Reduce carbon,env,0.8764804220047984,0.6066080842082893
Don't adjust washer,comfort,0.4932885384058316,0.3759339017787827
Shift washer to off-peak,cost,0.5500091326673839,0.7898480174776935
Minimize bill,cost,0.5975840200539914,0.6071400316401706
Shift dryer to off-peak,cost,0.6586388020545999,0.6621166201746607
Don't adjust washer,comfort,0.12418057311130387,0.0
Keep HVAC on,comfort,0.4333327645352381,0.09095138281876425
Keep HVAC on,comfort,0.3889658739186953,0.2813152670786904
Flexible with EV,flex,0.8306534681955792,0.8864204353848696
HVAC can be delayed,flex,0.7597517461098828,1.0
Keep HVAC on,comfort,0.5011037396946033,0.2664235387120272
Don't adjust dryer,comfort,0.3205792320846152,0.10962250895809654
Minimize bill,cost,0.6606931067272656,0.8019665910088121
Don't adjust dryer,comfort,0.5067299628614914,0.24578808254694817
Keep dryer on,comfort,0.25536945580463216,0.25348133268645207
Shift dryer to off-peak,cost,0.5208157150084233,0.742882695972492
EV can be delayed,flex,0.8348418358441967,0.8259515944573395
Use renewable energy,env,0.7853731053307417,0.43262271195287816
dryer can be delayed,flex,0.863833483619413,0.9045137658628825
Reduce carbon,env,0.651108224301014,0.5262150438122766
Use renewable energy,env,0.5850069740857696,0.6869612901607353
Reduce carbon,env,0.8265150507177784,0.7880237322164997
Don't adjust HVAC,comfort,0.22687177428527933,0.20142167850217918
Don't adjust dryer,comfort,0.5911931273389517,0.2447482009584676
Shift EV to off-peak,cost,0.676073647427507,0.7319979830253815
Shift washer to off-peak,cost,0.5796334004414218,0.7593209574834787
Don't adjust washer,comfort,0.5074070015270942,0.16083395277593945
Flexible with dryer,flex,0.8703167558490277,0.9848945620315483
Don't adjust EV,comfort,0.30025286765460585,0.0993524987521613
Use renewable energy,env,0.6780160555909042,0.5127521226712387
Reduce carbon,env,0.6607994684097362,0.555069885334372
Reduce carbon,env,0.7004351309375051,0.6476896013144764
Minimize bill,cost,0.6839492171726307,0.8505026268023522
Don't adjust EV,comfort,0.178432707133806,0.20211199333234287
Minimize bill,cost,0.6666964646578499,0.77116621935356
Minimize bill,cost,0.6073070230779251,0.6894696164526725
Use renewable energy,env,0.6894650982244761,0.6236486027826554
Shift dryer to off-peak,cost,0.7079609793921623,0.6548051081518619
Don't adjust washer,comfort,0.35085161729554093,0.2628105068479143
Minimize bill,cost,0.5849514010782925,0.9080334173818503
Don't adjust HVAC,comfort,0.32247796439182697,0.22747964297160223
Use renewable energy,env,0.6186331998724176,0.5093672108968899
Don't adjust EV,comfort,0.37398522389619676,0.1581036375504381
dryer can be delayed,flex,0.691904984418575,0.7658172699209934
Shift EV to off-peak,cost,0.6427767975114157,0.7501477731509547
Minimize bill,cost,0.8951299927752829,0.702796904184534
Shift EV to off-peak,cost,0.6293094252265805,0.526685529935732
Flexible with dryer,flex,0.8455820020272115,0.7457769103978904
Flexible with HVAC,flex,0.8986676029732548,1.0
Don't adjust EV,comfort,0.356452244821523,0.16531599041956707
Use renewable energy,env,0.7170147633419689,0.7466739184569402
Use renewable energy,env,0.6925551194536197,0.7569616311250502
dryer can be delayed,flex,0.817761019247438,0.8600892210667995
Keep HVAC on,comfort,0.4570094765403353,0.30251678539933435
Reduce carbon,env,0.7175119283724473,0.594834951945061
Use renewable energy,env,0.7238487103530782,0.6294540895828795
Shift EV to off-peak,cost,0.640825954641509,0.7252755254001141
Use renewable energy,env,0.7892498088533847,0.5536301534282245
Keep washer on,comfort,0.15492796683564922,0.1833672853720763
Reduce carbon,env,0.5279023945149639,0.6256375419936788
Flexible with HVAC,flex,0.8432931597643492,0.9877077307847766
Flexible with washer,flex,0.7770140804249664,0.870221379984433
HVAC can be delayed,flex,0.8508749216635947,0.8310420368033236
Flexible with dryer,flex,0.7752957406567356,0.9274882131872698
Don't adjust dryer,comfort,0.3447265047563062,0.3014724486365835
dryer can be delayed,flex,1.0,0.9557986665982606
Shift HVAC to off-peak,cost,0.5223926968632813,0.6631951858551504
Reduce carbon,env,0.6514278707409412,0.546534292430919
Shift dryer to off-peak,cost,0.7259917475751801,0.7094578649265133
EV can be delayed,flex,0.7915188708949881,1.0
Reduce carbon,env,0.6501799900612154,0.6659288069821723
Shift EV to off-peak,cost,0.4762136725818304,0.7384762456140257
Shift washer to off-peak,cost,0.5355119574924987,0.7601081925257533
Don't adjust HVAC,comfort,0.2508041252520118,0.039600084440498784
Shift dryer to off-peak,cost,0.4914531207629781,0.7010317206986434
Keep washer on,comfort,0.40622127494132526,0.21573241602941798
Flexible with HVAC,flex,0.8458057902505738,0.7270532253221477
Flexible with HVAC,flex,0.6663436252819515,0.640328895055998
Minimize bill,cost,0.7367616031988095,0.7264298612434551
Don't adjust dryer,comfort,0.19073033801458616,0.15469146794425565
washer can be delayed,flex,0.762356229238148,0.9554764557781871
Minimize bill,cost,0.7490060056180425,0.8339315511861046
Shift HVAC to off-peak,cost,0.5345603843420652,0.5613307666256644
Keep dryer on,comfort,0.1885920092179496,0.2491528703620095
Shift washer to off-peak,cost,0.8025665545485621,0.8260884406605102
washer can be delayed,flex,0.5792534499219011,0.7195417501406589
Flexible with dryer,flex,0.9675071293614466,0.8331046918603284
Flexible with EV,flex,0.7268097831476893,0.8043291121793024
Shift HVAC to off-peak,cost,0.7565229134547535,0.6803199218360259
Don't adjust washer,comfort,0.2633158415168917,0.20572833121537665
Shift HVAC to off-peak,cost,0.7300874771206519,0.8024213224424934
EV can be delayed,flex,0.8973434503174612,0.9212972168160088
Use renewable energy,env,0.7749975495756823,0.5824821245739797
Don't adjust dryer,comfort,0.2974987744048903,0.2688110450252938
Keep washer on,comfort,0.17813869143059005,0.27408081123967676
Shift EV to off-peak,cost,0.6060079739426921,0.7321114381250495
Keep EV on,comfort,0.3914475876658379,0.16772375999949285
EV can be delayed,flex,0.8389634156488873,1.0
Keep HVAC on,comfort,0.30559596647503917,0.20525591525509065
Minimize bill,cost,0.7249929943653081,0.7656942134271089
HVAC can be delayed,flex,0.7999670521424305,0.961122937667873
Don't adjust EV,comfort,0.2377903335890008,0.234335661169272
Flexible with EV,flex,0.7987416379771781,0.8532552422727624
Flexible with dryer,flex,0.7551507850230231,0.8782829943851427
Reduce carbon,env,0.7411845480703594,0.45902087814459436
washer can be delayed,flex,0.7653126431047055,0.7437211007602313
Minimize bill,cost,0.6219021380848121,0.710269842502196
EV can be delayed,flex,0.8010291285276099,1.0
Reduce carbon,env,0.5770816827551913,0.6207077295491314
Flexible with EV,flex,0.7703648818402117,1.0
Don't adjust dryer,comfort,0.3332717924025129,0.14136532466098337
Keep HVAC on,comfort,0.3313508241041861,0.211821772307288
Reduce carbon,env,0.7682591166067824,0.5451725509609195
Keep HVAC on,comfort,0.11572114972225417,0.1118357601798482
Don't adjust dryer,comfort,0.32357907758155463,0.2841528126218397
Reduce carbon,env,0.5719388631117792,0.6785339110317388
Shift EV to off-peak,cost,0.7697828769271292,0.8425681044813953
Flexible with dryer,flex,0.8578184249411468,0.6923971983808572
Shift EV to off-peak,cost,0.6447010880060322,0.7242653939608439
Don't adjust EV,comfort,0.3028769736112654,0.48068435718743263
EV can be delayed,flex,0.706923885553151,0.8911317869898022
Don't adjust EV,comfort,0.31797155319076137,0.0805805310143034
dryer can be delayed,flex,0.8478338645330412,0.8398331893573391
Flexible with HVAC,flex,0.8070136478094065,0.8760966483108493
Minimize bill,cost,0.6180114983397672,0.7623315278862384
Minimize bill,cost,0.4327180234500153,0.7434974170157994
Don't adjust EV,comfort,0.29599237896278374,0.00951138767662224
Flexible with washer,flex,0.8065235200284281,0.7717790726386337
Don't adjust washer,comfort,0.42138700341078716,0.15171920478998516
Don't adjust dryer,comfort,0.21521582085681928,0.22557366379311855
Shift washer to off-peak,cost,0.4892113269445195,0.5530148973717912
Reduce carbon,env,1.0,0.5339824770107215
Reduce carbon,env,0.6462032703387235,0.5257078990072479
Don't adjust dryer,comfort,0.29626014237136533,0.40413964685117815
Use renewable energy,env,0.8090288438948227,0.6617129340786998
Shift washer to off-peak,cost,0.6710864505418552,0.8579495191647178
Keep washer on,comfort,0.21201735230141244,0.13269737280042582
Don't adjust washer,comfort,0.28450158427214745,0.23921400680259824
Keep dryer on,comfort,0.343832847007976,0.0877097660220687
EV can be delayed,flex,0.6812903672860638,0.9755647543316921
Minimize bill,cost,0.5860900512446037,0.7111346143085272
Don't adjust dryer,comfort,0.18791212147799952,0.14423557177003526
Shift washer to off-peak,cost,0.6746058493061818,0.5936983527554669
Use renewable energy,env,0.5996505323615298,0.6970021224765447
Reduce carbon,env,0.7075559446813535,0.6584225060444946
Keep dryer on,comfort,0.1692952615396036,0.17731540145927877
Minimize bill,cost,0.5677448635529339,0.8802249632040194
Keep dryer on,comfort,0.350139677571902,0.1350647487156633
Use renewable energy,env,0.9126483798658,0.5196415962077439
Reduce carbon,env,0.65257208022486,0.6407981706907934
Shift EV to off-peak,cost,0.5234979608530541,0.663886125832969
Minimize bill,cost,0.6135386531423189,0.5131068973143001
washer can be delayed,flex,1.0,0.9232208359928767
Keep dryer on,comfort,0.15934781968219713,0.2537080614261341
Don't adjust HVAC,comfort,0.3429626174803211,0.3503703153542722
Shift HVAC to off-peak,cost,0.538242772564939,0.6619445691752249
Flexible with EV,flex,0.7093578578404532,0.7620005229977945
EV can be delayed,flex,0.993979286984819,0.8358271761806696
washer can be delayed,flex,0.6827088300482197,0.8699087405586928
Don't adjust washer,comfort,0.27992899231707,0.14342651569966097
Minimize bill,cost,0.6754952374575748,0.9071389621176457
Use renewable energy,env,0.72292977999015,0.6362897720240013
Keep HVAC on,comfort,0.27516802754794334,0.08562919559222232
Minimize bill,cost,0.5494576279041293,0.5175359724712827
Reduce carbon,env,0.9302227016763207,0.6059478594425656
Don't adjust washer,comfort,0.18948029293635274,0.24984335733788784
Reduce carbon,env,0.6585448411103694,0.6763154360783902
Reduce carbon,env,0.7766389278781368,0.6894482758328996
Don't adjust washer,comfort,0.12729931028500424,0.22902313883512493
Shift EV to off-peak,cost,0.6215565381564093,0.7744026752600179
Reduce carbon,env,0.8566082870352532,0.8258777584808897
Use renewable energy,env,0.5538864890579155,0.5973807102915235
washer can be delayed,flex,0.7121031642541068,0.7283469646242896
Flexible with EV,flex,0.9287370228023067,1.0
Use renewable energy,env,0.7179629495449078,0.5842429019750182
Flexible with HVAC,flex,0.930810112501846,1.0
Don't adjust dryer,comfort,0.3019479081279944,0.0
Keep washer on,comfort,0.3948989988755276,0.0
Shift washer to off-peak,cost,0.6785599514074402,0.6604901138806483
Don't adjust HVAC,comfort,0.18681018503601646,0.2867951518523958
EV can be delayed,flex,0.7720985039892257,0.7776721519246623
Don't adjust washer,comfort,0.22499868607040902,0.10914461446284579
Flexible with washer,flex,0.824188722017313,0.815298661039511
Minimize bill,cost,0.4646673470241987,0.6576019870813135
Minimize bill,cost,0.583691197481355,0.6623191191894615
Flexible with dryer,flex,0.7345153665096712,0.9100657125227621
HVAC can be delayed,flex,0.8427284885714594,0.9530878569174617
Use renewable energy,env,0.7775437835882401,0.7363948967005306
washer can be delayed,flex,0.8335185317426101,0.7879770434005159
Don't adjust HVAC,comfort,0.1324353150236033,0.21200716740459943
Don't adjust washer,comfort,0.3460761507965955,0.16684595862268659
Shift HVAC to off-peak,cost,0.5266682635310687,0.7447141704251387
Use renewable energy,env,0.654792189818692,0.5108881121553226
HVAC can be delayed,flex,0.7608527622830025,0.8364879320297466
Reduce carbon,env,0.7617681526067459,0.6139254333501982
Shift HVAC to off-peak,cost,0.5070536874450677,0.6596598741772806
Shift HVAC to off-peak,cost,0.6139558915963865,0.7947915011136113
Flexible with EV,flex,0.7938719010164229,0.9732860633721165
Flexible with washer,flex,0.8726377953254337,1.0
Keep washer on,comfort,0.3838808913399941,0.21790444603813816
Use renewable energy,env,0.7783494426198028,0.6722955102199171
Minimize bill,cost,0.6777106884720521,0.6626548619906097
Shift washer to off-peak,cost,0.6716756447275852,0.551495551717787
Keep washer on,comfort,0.19395963046889886,0.32764850369059084
Shift EV to off-peak,cost,0.49929902412729177,0.6075853297144235
Use renewable energy,env,0.7886729690467729,0.5395805307374765
Reduce carbon,env,0.556759015969284,0.9105460180492332
Shift dryer to off-peak,cost,0.7333842961030145,0.7364183407580918
Reduce carbon,env,0.7831564292914813,0.8127002667910338
Use renewable energy,env,0.5403919119359102,0.6991704771012529
Flexible with EV,flex,1.0,0.9177255023117847
Reduce carbon,env,0.6426324080906243,0.8324620994485733
Minimize bill,cost,0.6935158860831573,0.638525607412147
Reduce carbon,env,0.6547142859064826,0.618542733783424
washer can be delayed,flex,0.7438709270027307,1.0
Reduce carbon,env,0.7475616287798099,0.5506154851001342
Flexible with dryer,flex,0.9527731030731099,0.891208269877769
Reduce carbon,env,0.5727425709286255,0.6938373131603142
dryer can be delayed,flex,0.711083489945323,1.0
Keep EV on,comfort,0.39240638612840223,0.3342371482052417
Keep dryer on,comfort,0.21832624140315027,0.2673169131554439
Don't adjust EV,comfort,0.27767700778465554,0.2448278858453458
Shift dryer to off-peak,cost,0.7920477577777112,0.8298503114150534
Keep dryer on,comfort,0.08237580024021213,0.1165460884838268
Flexible with dryer,flex,0.6449255742929518,0.9704531906221511
Flexible with EV,flex,0.7458254071137875,0.8583306905692178
Use renewable energy,env,0.8108661605673778,0.5785659104971986
Don't adjust dryer,comfort,0.40579242839674223,0.1059316185743675
Flexible with washer,flex,0.8047858187291448,1.0
Minimize bill,cost,0.7020489295874147,0.5956399202152332
Shift dryer to off-peak,cost,0.5549928610690641,0.6524528993089815
Use renewable energy,env,0.6608237542740862,0.6770414209206557
Use renewable energy,env,0.7539762204019608,0.4991063379281405
Flexible with HVAC,flex,0.7641745630690291,0.9799040462509974
Flexible with washer,flex,0.7146779082821151,0.9274079451268459
Don't adjust washer,comfort,0.36649587334942524,0.2762134139284989
Shift EV to off-peak,cost,0.7219760570119701,0.5171755933664611
washer can be delayed,flex,0.6619955522798896,0.7243087104318598
washer can be delayed,flex,0.72956395702838,0.8077512527688054
Don't adjust washer,comfort,0.09428913871069317,0.2027645969469689
Don't adjust washer,comfort,0.37483171990960584,0.20617335254715846
Flexible with HVAC,flex,0.6839813349941796,0.8794254911088587
Flexible with EV,flex,0.7948309636054057,0.8175271036903041
washer can be delayed,flex,0.7373613655093979,0.9969928493493592
Shift EV to off-peak,cost,0.7108952772150947,0.5422036622931068
washer can be delayed,flex,0.7284139821803337,0.9820202020817117
Use renewable energy,env,0.43862347068802526,0.6945980166075092
Don't adjust EV,comfort,0.174310266645852,0.27159695512015536
Shift dryer to off-peak,cost,0.5720438586404377,0.7572014509758646
Use renewable energy,env,0.4823699845238376,0.5390405869806985
Keep washer on,comfort,0.09758945087439447,0.19260500364806338
Shift dryer to off-peak,cost,0.6878837924558834,0.8864992236934218
Reduce carbon,env,0.7026795901015247,0.7739012466893308
Don't adjust dryer,comfort,0.3181737725922577,0.3883644195887349
Reduce carbon,env,0.7233340426186525,0.7805719856103641
Don't adjust dryer,comfort,0.23358174714943486,0.28361932188828165
Shift washer to off-peak,cost,0.5879528800562263,0.6928275423329434
Use renewable energy,env,0.6977795882855365,0.4925259353825653
Flexible with HVAC,flex,0.9035322648785338,0.7362522378137097
Minimize bill,cost,0.5801642442384883,0.7946681276973911
Minimize bill,cost,0.5818399574743254,0.717365114615385
Reduce carbon,env,0.7957035689381153,0.6498137933661969
Keep EV on,comfort,0.38049041501461683,0.09134349142384282
EV can be delayed,flex,0.6820078248108601,0.9379533495096162
Flexible with washer,flex,0.9335804661065856,0.9359469564259333
Reduce carbon,env,0.603352035164294,0.4665681012225471
dryer can be delayed,flex,0.5972380221868708,0.8031312792582762
Shift HVAC to off-peak,cost,0.6670230779043036,0.5729279415034605
Flexible with washer,flex,0.9584571517598189,0.930104334166116
Keep dryer on,comfort,0.33235376254265653,0.25331625707514305
Reduce carbon,env,0.8407695232611839,0.7372472106393478
Reduce carbon,env,0.8938101379632463,0.7255823460166326
Reduce carbon,env,0.8207572665075556,0.5585399090061581
Use renewable energy,env,0.7189804563107081,0.6335043169627641
Flexible with EV,flex,0.8463355633025769,0.990375348351619
Shift dryer to off-peak,cost,0.6897353366273856,0.6003928345960402
Flexible with dryer,flex,0.835881096112965,0.77284587575374
Use renewable energy,env,0.6514756811959967,0.6074542708633953
Minimize bill,cost,0.6329127437790639,0.5877168683863829
Flexible with washer,flex,0.7279077801297913,0.7069620005028475
Keep dryer on,comfort,0.393333104860356,0.12949367787141525
Use renewable energy,env,0.6828109098590154,0.5744840844138173
Don't adjust washer,comfort,0.2766987766142835,0.18661851065044638
HVAC can be delayed,flex,0.510473432061084,0.7584309567561625
Don't adjust EV,comfort,0.33382019956892584,0.15000318535895535
Keep EV on,comfort,0.42802601907805915,0.2312471966512197
Flexible with dryer,flex,0.7810745231722972,0.7424288529237302
Use renewable energy,env,0.6697794269176868,0.47645276094072453
Reduce carbon,env,0.7304567455760737,0.6494334503507483
Shift dryer to off-peak,cost,0.4710620048505727,0.7410485368059848
Use renewable energy,env,0.6974368247495468,0.6605268452717071
Minimize bill,cost,0.4783505242103998,0.767506480056258
Flexible with EV,flex,0.874632946759848,0.9123401041913005
Don't adjust washer,comfort,0.4539099038455388,0.23892359109534378
EV can be delayed,flex,0.8023329169505143,1.0
Don't adjust HVAC,comfort,0.2550953504596665,0.12681811020518613
Reduce carbon,env,0.7628834495226406,0.7667765712589105
Don't adjust dryer,comfort,0.3031923137541112,0.16530865445903492
Use renewable energy,env,0.8309149535135527,0.7169163340701997
Keep HVAC on,comfort,0.22930093893992953,0.027466783503275305
Flexible with dryer,flex,0.7645356625727627,0.989419527631675
washer can be delayed,flex,0.9749692126722568,0.9044145927227769
Reduce carbon,env,0.6527636527507585,0.5831216242264399
dryer can be delayed,flex,0.90889689150978,0.8303533165792456
washer can be delayed,flex,0.6177919917502934,1.0
Flexible with dryer,flex,0.7666616909514886,0.8930610424703014
EV can be delayed,flex,0.9083706672621176,0.9443395611616591
Use renewable energy,env,0.7381401364517687,0.6972762169302813
Flexible with washer,flex,0.8082435242371376,0.7670818486872553
Don't adjust washer,comfort,0.29438984407570534,0.20545853603796702
Minimize bill,cost,0.7077858097320071,0.6104572625106116
Don't adjust HVAC,comfort,0.18933612616647358,0.126023857535136
Flexible with washer,flex,0.8663970332914508,0.9078401977732102
Keep washer on,comfort,0.34425740150816175,0.10272867099330123
dryer can be delayed,flex,0.7882151415702072,0.8005099568441382
Minimize bill,cost,0.6385423383331099,0.6056376407702273
Use renewable energy,env,0.8185510912403764,0.5232327223508785
Don't adjust EV,comfort,0.21345818983911025,0.36892034445673216
Flexible with EV,flex,0.7454405186642503,0.8939369593404024
Reduce carbon,env,0.7955867663516796,0.8290035554684174
HVAC can be delayed,flex,0.9315810335272728,0.8530524021637718
Keep dryer on,comfort,0.30232543735310624,0.27148707047880194
Use renewable energy,env,0.7247433014504856,0.6726005993508585
Flexible with washer,flex,0.6379188527427901,0.9697014896397347
Minimize bill,cost,0.5718876035528099,0.684060471192431
Reduce carbon,env,0.8443851745751301,0.8018957536321194
Don't adjust HVAC,comfort,0.2611008228577006,0.3066498144276029
Shift HVAC to off-peak,cost,0.7226009071649192,0.5050678265392714
Use renewable energy,env,0.5747976856759627,0.4274201292158698
Flexible with dryer,flex,0.8385513918773113,1.0
Flexible with EV,flex,0.841677409414927,0.8075504717171273
Minimize bill,cost,0.6791579333378656,0.7371671482776907
Use renewable energy,env,0.7785205770705133,0.6388591453980941
Don't adjust washer,comfort,0.3514550484592534,0.07731655531374922
Use renewable energy,env,0.6488049129544893,0.5805526114031809
Flexible with EV,flex,0.8951195140250018,0.8494385294309018
Use renewable energy,env,0.755036307657491,0.6904069674959392
Minimize bill,cost,0.548463179036504,0.7343119681905161
Reduce carbon,env,0.5490282706548975,0.5995062008333464
Use renewable energy,env,0.7649031108831162,0.41137849665984505
Flexible with washer,flex,0.9278140966547856,0.9430364949512496
Keep dryer on,comfort,0.19162650502069034,0.18559881619433008
Use renewable energy,env,0.7202688497109221,0.5479120223587873
Minimize bill,cost,0.622114598669048,0.6721968517800513
Use renewable energy,env,0.77127263702206,0.6235815886556114
Don't adjust EV,comfort,0.29430501793115155,0.10989896087914904
Reduce carbon,env,0.7336549900698427,0.4480850883525347
Use renewable energy,env,0.6779783740242986,0.6490692233565586
Use renewable energy,env,0.68947261847436,0.485488475990419
Reduce carbon,env,0.5310300420906641,0.5650023899130636
Don't adjust HVAC,comfort,0.3300690438321446,0.2656251236830435
Keep HVAC on,comfort,0.28023042163603906,0.06512820137306136
washer can be delayed,flex,0.8047086794353725,0.8663072647467889
Don't adjust washer,comfort,0.27705645170185184,0.2637958549108427
HVAC can be delayed,flex,0.6992267265510933,0.9610422918619563
Minimize bill,cost,0.6649691858838981,0.7468062135733768
Reduce carbon,env,0.5620542452893847,0.5126515307282008
Don't adjust washer,comfort,0.16713156009341024,0.24052315058538876
Minimize bill,cost,0.7887190723744308,0.7143019301276737
Keep washer on,comfort,0.15944975304662024,0.30067378379328313
Keep dryer on,comfort,0.1179877866335147,0.20507597143711226
Don't adjust EV,comfort,0.30546581544706736,0.2724338535224745
Flexible with washer,flex,0.7778890835811806,0.8339969057533785
Reduce carbon,env,0.6128754242554176,0.6278947587981286
Flexible with HVAC,flex,0.890957674723394,0.814355962599926
Reduce carbon,env,0.8545518909423354,0.44380449293127655
Don't adjust EV,comfort,0.2178077598699496,0.179143408852476
Shift washer to off-peak,cost,0.467695713509457,0.7935384428721695
Use renewable energy,env,0.7388022903463607,0.7982044465619369
Flexible with EV,flex,0.7401172044746612,0.7746768840591798
Don't adjust dryer,comfort,0.27735079019380376,0.17827476302430711
Keep dryer on,comfort,0.24888158141370972,0.3791573744857009
Don't adjust EV,comfort,0.20310906641580395,0.38214321707151777
Minimize bill,cost,0.594991279403115,0.8377321889110131
Minimize bill,cost,0.5510197934619578,0.8112906985112425
Shift HVAC to off-peak,cost,0.5026545749589792,0.847858520745464
Minimize bill,cost,0.6252998779031635,0.6601713258322378
Reduce carbon,env,0.5793201654900356,0.6801417466629917
Flexible with HVAC,flex,0.7405454229420337,0.9769471368917854
Don't adjust washer,comfort,0.19224140631222247,0.13238970325641142
EV can be delayed,flex,0.8438051130560886,0.7722582843508768
Keep HVAC on,comfort,0.2650359780428435,0.03271026052010792
Shift dryer to off-peak,cost,0.5117204528665447,0.6651387104301203
Minimize bill,cost,0.69600725722261,0.6950235202935782
Don't adjust HVAC,comfort,0.34317925455082926,0.13376908645245136
Minimize bill,cost,0.5009096206890437,0.529679861237492
Flexible with washer,flex,0.7394945235282384,0.8960986438647881
washer can be delayed,flex,0.7127480964205468,0.8927405932394346
Shift EV to off-peak,cost,0.7243121226098097,0.5955834556947257
Shift EV to off-peak,cost,0.31601795067569477,0.6668263623681663
Reduce carbon,env,0.6858650804742634,0.7787951124278549
Keep EV on,comfort,0.10605627272959986,0.3791282974499228
Shift EV to off-peak,cost,0.7907340312320533,0.6365281890857828
washer can be delayed,flex,0.7456579170454108,1.0
Don't adjust HVAC,comfort,0.2465659565523684,0.29253514831857136
Use renewable energy,env,0.7133174928403289,0.4626911507818826
Reduce carbon,env,0.6175870521999464,0.5292576355057421
Reduce carbon,env,0.5127578831581644,0.5536640835823888
Use renewable energy,env,0.6427705845981505,0.5846625420582755
Use renewable energy,env,0.8749311029495185,0.5985812918725623
Flexible with washer,flex,0.6295687675988829,0.8978166323507645
Minimize bill,cost,0.5004911074775389,0.601710369762252
Flexible with washer,flex,0.7628205750366519,1.0
HVAC can be delayed,flex,0.7585667578155065,0.9473099230639612
Flexible with dryer,flex,0.737085321825661,0.8384451287061532
Reduce carbon,env,0.9145368578003146,0.7430955115581386
Don't adjust dryer,comfort,0.2257547430910486,0.26937243749572837
Keep HVAC on,comfort,0.1893286394041454,0.21478045723234898
Minimize bill,cost,0.7852957354801522,0.8512856327979971
Don't adjust dryer,comfort,0.4420326112032441,0.22441571809954916
Keep dryer on,comfort,0.36919076401748163,0.1403335964078287
Reduce carbon,env,0.6350172665548448,0.6668299577328451
Don't adjust EV,comfort,0.2887181627564662,0.23321399362306494
Shift EV to off-peak,cost,0.5537761213956265,0.6496218815872831
Reduce carbon,env,0.6558262092496432,0.7474043810703903
Shift washer to off-peak,cost,0.701734736424888,0.5771224897944774
Don't adjust washer,comfort,0.1595008364018761,0.31336659611598616
washer can be delayed,flex,0.8714863818382284,1.0
Shift dryer to off-peak,cost,0.43260946256442145,0.47911940138352127
Minimize bill,cost,0.4506237783145697,0.7481408426447419
Keep dryer on,comfort,0.20177604599679705,0.17950077741321838
Minimize bill,cost,0.5768540781141165,0.8281195618216602
Minimize bill,cost,0.7399475694799683,0.5985559570927516
washer can be delayed,flex,0.6567963451973609,0.9726451832439923
Flexible with washer,flex,0.9523878481925105,0.8717260102052117
HVAC can be delayed,flex,0.8093195771654152,0.8827862547815833
Use renewable energy,env,0.5163322744596991,0.8052054571670081
Minimize bill,cost,0.6932474090229159,0.8246455815634351
Minimize bill,cost,0.5847077154077853,0.767967115469615
Use renewable energy,env,0.5280934306608029,0.5430979922331665
Flexible with dryer,flex,1.0,0.748944677451138
Reduce carbon,env,0.6090135618334239,0.5385868303557467
Flexible with EV,flex,0.855578534253196,0.9515553762781086
Flexible with washer,flex,0.8700639815221086,0.8485682037539385
Shift washer to off-peak,cost,0.7844927528013216,0.5301030800401003
Reduce carbon,env,0.6621095733782759,0.9317181345561087
Use renewable energy,env,0.7029335542976897,0.5794779742982206
Shift HVAC to off-peak,cost,0.7961397018806864,0.6019787537944967
Keep washer on,comfort,0.32513048404125794,0.09907392848344324
Reduce carbon,env,0.5195354266697454,0.5339764147656534
Flexible with dryer,flex,0.8396663276141267,0.8343022995680905
Use renewable energy,env,0.6755959565618995,0.4161781884735176
Reduce carbon,env,0.6775478993600595,0.6764192654946783
Flexible with washer,flex,0.8526876304135819,0.8987841933821448
Don't adjust dryer,comfort,0.34022255749784636,0.324977677989115
Flexible with washer,flex,0.7899743843399483,0.9036475865217807
Shift dryer to off-peak,cost,0.5485698507697596,0.6081851088228093
Reduce carbon,env,0.6856526951035409,0.43522569351178086
Reduce carbon,env,0.7877193193337254,0.40416941262519773
Keep dryer on,comfort,0.48785857211020056,0.27730665305126767
EV can be delayed,flex,0.8452289112470492,0.9041141624591942
Don't adjust washer,comfort,0.46856567751983624,0.34245565474336304
Minimize bill,cost,0.6159467531271678,0.6254557493976056
EV can be delayed,flex,0.754925344170824,0.9147527357789886
Keep dryer on,comfort,0.2922827449977378,0.18063053545696292
Minimize bill,cost,0.6580350866856399,0.8251288088989281
Minimize bill,cost,0.7255496898366223,0.6581093148656145
Shift HVAC to off-peak,cost,0.7443743200171998,0.548567447777779
Flexible with dryer,flex,0.7614282279668595,0.9769890343667875
Keep dryer on,comfort,0.3704041143211364,0.3017281621943375
Don't adjust EV,comfort,0.23240630319012978,0.22153316343104582
Use renewable energy,env,0.6962738420425381,0.4255730253602943
Shift EV to off-peak,cost,0.4638893628912584,0.6936602277359946
Keep HVAC on,comfort,0.35826885159748845,0.1931676254377726
